SUB_ICB_CODE,SUB_ICB_NAME,ICB_CODE,REGION_CODE,REGION_NAME,Month,Appointments
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2024-03,432180
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2024-04,453925
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2024-05,449142
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2024-06,425276
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2024-07,451350
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2024-08,406133
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2024-09,444307
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2024-10,570186
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2024-11,465959
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2024-12,418072
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2025-01,486882
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2025-02,435036
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2025-03,451690
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2025-04,423929
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2025-05,424481
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2025-06,447572
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2025-07,474757
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2025-08,400593
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2025-09,468647
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2025-10,575334
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2025-11,465996
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2025-12,460771
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2026-01,481029
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2023-08,541772
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2023-09,582837
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2023-10,654658
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2023-11,599667
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2023-12,491150
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2024-01,615893
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2024-02,580825
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2024-03,556533
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2024-04,580939
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2024-05,574356
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2024-06,550672
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2024-07,586724
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2024-08,527861
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2024-09,571841
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2024-10,735762
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2024-11,603182
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2024-12,546527
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2025-01,645397
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2025-02,585720
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2025-03,611911
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2025-04,577213
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2025-05,573859
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2025-06,611832
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2025-07,650531
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2025-08,544259
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2025-09,654091
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2025-10,781194
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2025-11,627744
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2025-12,622752
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2026-01,653228
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2023-08,343684
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2023-09,392297
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2023-10,399958
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2023-11,389483
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2023-12,317179
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2024-01,405037
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2024-02,375683
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2024-03,360781
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2024-04,364925
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2024-05,365590
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2024-06,342551
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2024-07,381095
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2024-08,333224
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2024-09,362851
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2024-10,452450
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2024-11,373333
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2024-12,337464
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2025-01,391332
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2025-02,344815
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2025-03,367251
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2025-04,334828
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2025-05,338367
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2025-06,353788
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2025-07,376195
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2025-08,314461
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2025-09,370125
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2025-10,431982
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2025-11,347698
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2025-12,351360
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2026-01,357245
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2023-08,749877
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2023-09,805194
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2023-10,879270
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2023-11,838520
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2023-12,672837
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2024-01,867211
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2024-02,796005
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2024-03,778070
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2024-04,794576
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2024-05,788389
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2024-06,740322
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2024-07,800473
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2024-08,718382
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2024-09,781890
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2024-10,992610
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2024-11,820892
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2024-12,727533
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2025-01,867177
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2025-02,771132
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2025-03,826511
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2025-04,765967
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2025-05,753044
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2025-06,791763
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2025-07,850427
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2025-08,713004
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2025-09,840290
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2025-10,1023518
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2025-11,817103
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2025-12,796237
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2026-01,853060
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2023-08,213527
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2023-09,236182
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2023-10,257502
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2023-11,233492
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2023-12,194700
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2024-01,255913
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2024-02,248182
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2024-03,230089
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2024-04,245438
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2024-05,238313
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2024-06,221550
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2024-07,238883
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2024-08,223984
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2024-09,236317
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2024-10,300508
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2024-11,245112
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2024-12,221784
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2025-01,259176
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2025-02,233237
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2025-03,239340
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2025-04,228499
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2025-05,225970
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2025-06,233936
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2025-07,252094
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2025-08,209937
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2025-09,245584
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2025-10,300394
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2025-11,240945
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2025-12,234338
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2026-01,251944
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2023-08,1129665
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2023-09,1218866
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2023-10,1290205
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2023-11,1252384
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2023-12,1029218
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2024-01,1268479
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2024-02,1215026
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2024-03,1177159
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2024-04,1195532
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2024-05,1216251
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2024-06,1149630
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2024-07,1271639
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2024-08,1115305
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2024-09,1211836
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2024-10,1442756
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2024-11,1241531
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2024-12,1104233
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2025-01,1295560
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2025-02,1186113
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2025-03,1256737
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2025-04,1161089
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2025-05,1189304
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2025-06,1251592
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2025-07,1338562
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2025-08,1107582
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2025-09,1298999
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2025-10,1471500
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2025-11,1244148
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2025-12,1226269
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2026-01,1292226
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2023-08,238794
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2023-09,270807
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2023-10,276448
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2023-11,259801
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2023-12,218647
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2024-01,272030
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2024-02,248440
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2024-03,241953
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2024-04,250941
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2024-05,252521
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2024-06,232181
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2024-07,268326
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2024-08,232624
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2024-09,248135
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2024-10,310667
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2024-11,254728
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2024-12,235687
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2025-01,266503
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2025-02,241749
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2025-03,255342
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2025-04,244516
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2025-05,242133
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2025-06,251683
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2025-07,269486
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2025-08,220693
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2025-09,261470
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2025-10,307455
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2025-11,243384
