GP_CODE,Month,Total_Appointments,Type
E85118,2025-07-01,2430.0,Historical
E85118,2025-08-01,2027.0,Historical
E85118,2025-09-01,2262.0,Historical
E85118,2025-10-01,2857.0,Historical
E85118,2025-11-01,2466.0,Historical
E85118,2025-12-01,2183.0,Historical
E85118,2026-01-01,2366.0,Historical
E85118,2026-02-01,2186.1842264229185,Forecast
E85118,2026-03-01,2579.15893403414,Forecast
E85118,2026-04-01,2370.2425124868146,Forecast
E85118,2026-05-01,2475.400790679288,Forecast
E85118,2026-06-01,2435.2663257736635,Forecast
E85118,2026-07-01,2557.39432920395,Forecast
E85118,2026-08-01,2346.688107657169,Forecast
E85118,2026-09-01,2379.7577333676218,Forecast
E85118,2026-10-01,2872.017819460794,Forecast
E85118,2026-11-01,2524.08332067396,Forecast
E85118,2026-12-01,2243.6443263950473,Forecast
E85118,2027-01-01,2598.9861779162597,Forecast
E85119,2022-10-01,5598.0,Historical
E85119,2022-11-01,5640.0,Historical
E85119,2022-12-01,5117.0,Historical
E85119,2023-01-01,5343.0,Historical
E85119,2023-02-01,5203.0,Historical
E85119,2023-03-01,6273.0,Historical
E85119,2023-04-01,5010.0,Historical
E85119,2023-05-01,5082.0,Historical
E85119,2023-06-01,5581.0,Historical
E85119,2023-07-01,5423.0,Historical
E85119,2023-08-01,5538.0,Historical
E85119,2023-09-01,6393.0,Historical
E85119,2023-10-01,6539.0,Historical
E85119,2023-11-01,6181.0,Historical
E85119,2023-12-01,5272.0,Historical
E85119,2024-01-01,6257.0,Historical
E85119,2024-02-01,5930.0,Historical
E85119,2024-03-01,5690.0,Historical
E85119,2024-04-01,5712.0,Historical
E85119,2024-05-01,5544.0,Historical
E85119,2024-06-01,5350.0,Historical
E85119,2024-07-01,6580.0,Historical
E85119,2024-08-01,5864.0,Historical
E85119,2024-09-01,5822.0,Historical
E85119,2024-10-01,7317.0,Historical
E85119,2024-11-01,5912.0,Historical
E85119,2024-12-01,5331.0,Historical
E85119,2025-01-01,6128.0,Historical
E85119,2025-02-01,5533.0,Historical
E85119,2025-03-01,5654.0,Historical
E85119,2025-04-01,5354.0,Historical
E85119,2025-05-01,5319.0,Historical
E85119,2025-06-01,5256.0,Historical
E85119,2025-07-01,5892.0,Historical
E85119,2025-08-01,5375.0,Historical
E85119,2025-09-01,6200.0,Historical
E85119,2025-10-01,7231.0,Historical
E85119,2025-11-01,6856.0,Historical
E85119,2025-12-01,6794.0,Historical
E85119,2026-01-01,7161.0,Historical
E85119,2026-02-01,6616.019957522614,Forecast
E85119,2026-03-01,6959.017485477176,Forecast
E85119,2026-04-01,6365.166203253815,Forecast
E85119,2026-05-01,6307.029931975541,Forecast
E85119,2026-06-01,6390.76979829772,Forecast
E85119,2026-07-01,7072.989385296203,Forecast
E85119,2026-08-01,6618.2441889205475,Forecast
E85119,2026-09-01,7237.777846439423,Forecast
E85119,2026-10-01,8212.760188109703,Forecast
E85119,2026-11-01,7520.330333707852,Forecast
E85119,2026-12-01,6900.09938525664,Forecast
E85119,2027-01-01,7628.530698042211,Forecast
E85120,2022-10-01,7051.0,Historical
E85120,2022-11-01,5427.0,Historical
E85120,2022-12-01,5007.0,Historical
E85120,2023-01-01,5256.0,Historical
E85120,2023-02-01,5141.0,Historical
E85120,2023-03-01,5754.0,Historical
E85120,2023-04-01,4443.0,Historical
E85120,2023-05-01,4777.0,Historical
E85120,2023-06-01,4238.0,Historical
E85120,2023-07-01,4067.0,Historical
E85120,2023-08-01,3779.0,Historical
E85120,2023-09-01,4506.0,Historical
E85120,2023-10-01,4872.0,Historical
E85120,2023-11-01,5008.0,Historical
E85120,2023-12-01,3938.0,Historical
E85120,2024-01-01,5095.0,Historical
E85120,2024-02-01,4858.0,Historical
E85120,2024-03-01,4443.0,Historical
E85120,2024-04-01,4224.0,Historical
E85120,2024-05-01,3509.0,Historical
E85120,2024-06-01,2989.0,Historical
E85120,2024-07-01,3364.0,Historical
E85120,2024-08-01,2845.0,Historical
E85120,2024-09-01,2713.0,Historical
E85120,2024-10-01,3879.0,Historical
E85120,2024-11-01,3630.0,Historical
E85120,2024-12-01,3328.0,Historical
E85120,2025-01-01,5002.0,Historical
E85120,2025-02-01,5377.0,Historical
E85120,2025-03-01,5368.0,Historical
E85120,2025-04-01,4929.0,Historical
E85120,2025-05-01,4871.0,Historical
E85120,2025-06-01,5247.0,Historical
E85120,2025-07-01,5660.0,Historical
E85120,2025-08-01,4843.0,Historical
E85120,2025-09-01,5252.0,Historical
E85120,2025-10-01,6197.0,Historical
E85120,2025-11-01,5109.0,Historical
E85120,2025-12-01,5162.0,Historical
E85120,2026-01-01,4931.0,Historical
E85120,2026-02-01,5252.680785206266,Forecast
E85120,2026-03-01,5355.890227201323,Forecast
E85120,2026-04-01,4681.719821306764,Forecast
E85120,2026-05-01,4575.048576702808,Forecast
E85120,2026-06-01,4399.926343220558,Forecast
E85120,2026-07-01,4640.826323073325,Forecast
E85120,2026-08-01,4088.9318173368665,Forecast
E85120,2026-09-01,4504.876693364992,Forecast
E85120,2026-10-01,5399.033552762817,Forecast
E85120,2026-11-01,4631.254091376522,Forecast
E85120,2026-12-01,4249.7986320156015,Forecast
E85120,2027-01-01,4818.122912758485,Forecast
E85121,2022-10-01,6533.0,Historical
E85121,2022-11-01,6183.0,Historical
E85121,2022-12-01,5392.0,Historical
E85121,2023-01-01,6038.0,Historical
E85121,2023-02-01,5884.0,Historical
E85121,2023-03-01,6434.0,Historical
E85121,2023-04-01,5315.0,Historical
E85121,2023-05-01,5941.0,Historical
E85121,2023-06-01,6043.0,Historical
E85121,2023-07-01,5766.0,Historical
E85121,2023-08-01,6198.0,Historical
E85121,2023-09-01,6871.0,Historical
E85121,2023-10-01,6516.0,Historical
E85121,2023-11-01,5781.0,Historical
E85121,2023-12-01,5100.0,Historical
E85121,2024-01-01,5827.0,Historical
E85121,2024-02-01,5191.0,Historical
E85121,2024-03-01,4772.0,Historical
E85121,2024-04-01,4906.0,Historical
E85121,2024-05-01,5457.0,Historical
E85121,2024-06-01,5183.0,Historical
E85121,2024-07-01,6005.0,Historical
E85121,2024-08-01,5445.0,Historical
E85121,2024-09-01,5865.0,Historical
E85121,2024-10-01,7341.0,Historical
E85121,2024-11-01,5553.0,Historical
E85121,2024-12-01,5498.0,Historical
E85121,2025-01-01,6000.0,Historical
E85121,2025-02-01,5717.0,Historical
E85121,2025-03-01,5155.0,Historical
E85121,2025-04-01,4963.0,Historical
E85121,2025-05-01,5129.0,Historical
E85121,2025-06-01,5585.0,Historical
E85121,2025-07-01,5728.0,Historical
E85121,2025-08-01,5057.0,Historical
E85121,2025-09-01,5443.0,Historical
E85121,2025-10-01,6451.0,Historical
E85121,2025-11-01,5137.0,Historical
E85121,2025-12-01,5501.0,Historical
E85121,2026-01-01,5316.0,Historical
E85121,2026-02-01,5191.2829630039005,Forecast
E85121,2026-03-01,5069.299889037486,Forecast
E85121,2026-04-01,4694.175527451928,Forecast
E85121,2026-05-01,5112.9587743880265,Forecast
E85121,2026-06-01,5195.436456534125,Forecast
E85121,2026-07-01,5401.798817054824,Forecast
E85121,2026-08-01,5166.394575708716,Forecast
E85121,2026-09-01,5624.70356705018,Forecast
E85121,2026-10-01,6089.670398994661,Forecast
E85121,2026-11-01,5154.019780255594,Forecast
E85121,2026-12-01,4871.721368963369,Forecast
E85121,2027-01-01,5264.661447503421,Forecast
E85122,2022-10-01,3105.0,Historical
E85122,2022-11-01,3087.0,Historical
E85122,2022-12-01,3086.0,Historical
E85122,2023-01-01,3151.0,Historical
E85122,2023-02-01,2684.0,Historical
E85122,2023-03-01,3174.0,Historical
E85122,2023-04-01,2419.0,Historical
E85122,2023-05-01,2574.0,Historical
E85122,2023-06-01,2675.0,Historical
E85122,2023-07-01,2563.0,Historical
E85122,2023-08-01,2648.0,Historical
E85122,2023-09-01,2864.0,Historical
E85122,2023-10-01,3130.0,Historical
E85122,2023-11-01,3409.0,Historical
E85122,2023-12-01,2556.0,Historical
E85122,2024-01-01,3199.0,Historical
E85122,2024-02-01,2979.0,Historical
E85122,2024-03-01,2805.0,Historical
E85122,2024-04-01,4706.0,Historical
E85122,2024-05-01,3185.0,Historical
E85122,2024-06-01,2450.0,Historical
E85122,2024-07-01,2839.0,Historical
E85122,2024-08-01,4116.0,Historical
E85122,2024-09-01,4524.0,Historical
E85122,2024-10-01,5526.0,Historical
E85122,2024-11-01,4652.0,Historical
E85122,2024-12-01,4343.0,Historical
E85122,2025-01-01,5047.0,Historical
E85122,2025-02-01,4601.0,Historical
E85122,2025-03-01,5251.0,Historical
E85122,2025-04-01,5054.0,Historical
E85122,2025-05-01,5231.0,Historical
E85122,2025-06-01,5207.0,Historical
E85122,2025-07-01,5357.0,Historical
E85122,2025-08-01,4769.0,Historical
E85122,2025-09-01,5138.0,Historical
E85122,2025-10-01,6163.0,Historical
E85122,2025-11-01,4895.0,Historical
E85122,2025-12-01,5026.0,Historical
E85122,2026-01-01,5541.0,Historical
E85122,2026-02-01,5021.393660238496,Forecast
E85122,2026-03-01,5540.023905576232,Forecast
E85122,2026-04-01,5836.906426097372,Forecast
E85122,2026-05-01,5368.247480091179,Forecast
E85122,2026-06-01,5105.523887868814,Forecast
E85122,2026-07-01,5320.235299662883,Forecast
E85122,2026-08-01,5362.034740425062,Forecast
E85122,2026-09-01,5857.416563099961,Forecast
E85122,2026-10-01,6941.207286078048,Forecast
E85122,2026-11-01,6013.583163222727,Forecast
E85122,2026-12-01,5697.770968612077,Forecast
E85122,2027-01-01,6394.83527523252,Forecast
E85123,2022-10-01,4208.0,Historical
E85123,2022-11-01,4759.0,Historical
E85123,2022-12-01,4407.0,Historical
E85123,2023-01-01,4374.0,Historical
E85123,2023-02-01,4530.0,Historical
E85123,2023-03-01,4965.0,Historical
E85123,2023-04-01,3654.0,Historical
E85123,2023-05-01,4203.0,Historical
E85123,2023-06-01,4655.0,Historical
E85123,2023-07-01,3952.0,Historical
E85123,2023-08-01,3521.0,Historical
E85123,2023-09-01,4376.0,Historical
E85123,2023-10-01,4866.0,Historical
E85123,2023-11-01,4768.0,Historical
E85123,2023-12-01,3831.0,Historical
E85123,2024-01-01,5147.0,Historical
E85123,2024-02-01,4871.0,Historical
E85123,2024-03-01,4594.0,Historical
E85123,2024-04-01,4612.0,Historical
E85123,2024-05-01,4775.0,Historical
E85123,2024-06-01,4322.0,Historical
E85123,2024-07-01,4860.0,Historical
E85123,2024-08-01,4159.0,Historical
E85123,2024-09-01,4319.0,Historical
E85123,2024-10-01,5149.0,Historical
E85123,2024-11-01,4482.0,Historical
E85123,2024-12-01,3877.0,Historical
E85123,2025-01-01,4635.0,Historical
E85123,2025-02-01,4157.0,Historical
E85123,2025-03-01,3868.0,Historical
E85123,2025-04-01,3434.0,Historical
E85123,2025-05-01,3900.0,Historical
E85123,2025-06-01,3437.0,Historical
E85123,2025-07-01,3842.0,Historical
E85123,2025-08-01,3522.0,Historical
E85123,2025-09-01,4086.0,Historical
E85123,2025-10-01,4539.0,Historical
E85123,2025-11-01,4175.0,Historical
E85123,2025-12-01,3800.0,Historical
E85123,2026-01-01,5135.0,Historical
E85123,2026-02-01,4469.971858458195,Forecast
E85123,2026-03-01,4434.291477823027,Forecast
E85123,2026-04-01,3873.304799155889,Forecast
E85123,2026-05-01,4262.465643007183,Forecast
E85123,2026-06-01,4116.644308658623,Forecast
E85123,2026-07-01,4191.954194300105,Forecast
E85123,2026-08-01,3709.875580039828,Forecast
E85123,2026-09-01,4209.898588243837,Forecast
E85123,2026-10-01,4704.767557838234,Forecast
E85123,2026-11-01,4539.257613375858,Forecast
E85123,2026-12-01,3978.6480549620533,Forecast
E85123,2027-01-01,4813.104258919062,Forecast
E85125,2022-10-01,1716.0,Historical
E85125,2022-11-01,1526.0,Historical
E85125,2022-12-01,1512.0,Historical
E85125,2023-01-01,1673.0,Historical
E85125,2023-02-01,1339.0,Historical
E85125,2023-03-01,1519.0,Historical
E85125,2023-04-01,1183.0,Historical
E85125,2023-05-01,1220.0,Historical
E85125,2023-06-01,1225.0,Historical
E85125,2023-07-01,1104.0,Historical
E85125,2023-08-01,1137.0,Historical
E85125,2023-09-01,1145.0,Historical
E85125,2023-10-01,1401.0,Historical
E85125,2023-11-01,1376.0,Historical
E85125,2023-12-01,1020.0,Historical
E85125,2024-01-01,1392.0,Historical
E85125,2024-02-01,1426.0,Historical
E85125,2024-03-01,1450.0,Historical
E85125,2024-04-01,1331.0,Historical
E85125,2024-05-01,1234.0,Historical
E85125,2024-06-01,1143.0,Historical
E85125,2024-07-01,1314.0,Historical
E85125,2024-08-01,1168.0,Historical
E85125,2024-09-01,1300.0,Historical
E85125,2024-10-01,1682.0,Historical
E85125,2024-11-01,1343.0,Historical
E85125,2024-12-01,1117.0,Historical
E85125,2025-01-01,1657.0,Historical
E85125,2025-02-01,1353.0,Historical
E85125,2025-03-01,1383.0,Historical
E85125,2025-04-01,1065.0,Historical
E85125,2025-05-01,1042.0,Historical
E85125,2025-06-01,1200.0,Historical
E85125,2025-07-01,1504.0,Historical
E85125,2025-08-01,1401.0,Historical
E85125,2025-09-01,1358.0,Historical
E85125,2025-10-01,1644.0,Historical
E85125,2025-11-01,1607.0,Historical
E85125,2025-12-01,1494.0,Historical
E85125,2026-01-01,1684.0,Historical
E85125,2026-02-01,1511.2245122918782,Forecast
E85125,2026-03-01,1607.3072579403301,Forecast
E85125,2026-04-01,1322.8388763088649,Forecast
E85125,2026-05-01,1297.93907938265,Forecast
E85125,2026-06-01,1315.9149235029893,Forecast
E85125,2026-07-01,1441.6039852896592,Forecast
E85125,2026-08-01,1371.384040688889,Forecast
E85125,2026-09-01,1407.011581234458,Forecast
E85125,2026-10-01,1755.384617966807,Forecast
E85125,2026-11-01,1592.3899389263902,Forecast
E85125,2026-12-01,1415.8816850577186,Forecast
E85125,2027-01-01,1744.0078596609703,Forecast
E85126,2022-10-01,3118.0,Historical
E85126,2022-11-01,3057.0,Historical
E85126,2022-12-01,2602.0,Historical
E85126,2023-01-01,2796.0,Historical
E85126,2023-02-01,2405.0,Historical
E85126,2023-03-01,2893.0,Historical
E85126,2023-04-01,2406.0,Historical
E85126,2023-05-01,2947.0,Historical
E85126,2023-06-01,3281.0,Historical
E85126,2023-07-01,3079.0,Historical
E85126,2023-08-01,3132.0,Historical
E85126,2023-09-01,3380.0,Historical
E85126,2023-10-01,3224.0,Historical
E85126,2023-11-01,3252.0,Historical
E85126,2023-12-01,2907.0,Historical
E85126,2024-01-01,2948.0,Historical
E85126,2024-02-01,3031.0,Historical
E85126,2024-03-01,2917.0,Historical
E85126,2024-04-01,2837.0,Historical
E85126,2024-05-01,3104.0,Historical
E85126,2024-06-01,2930.0,Historical
E85126,2024-07-01,3349.0,Historical
E85126,2024-08-01,2993.0,Historical
E85126,2024-09-01,3116.0,Historical
E85126,2024-10-01,3283.0,Historical
E85126,2024-11-01,2769.0,Historical
E85126,2024-12-01,2582.0,Historical
E85126,2025-01-01,3016.0,Historical
E85126,2025-02-01,2798.0,Historical
E85126,2025-03-01,2600.0,Historical
E85126,2025-04-01,2567.0,Historical
E85126,2025-05-01,2894.0,Historical
E85126,2025-06-01,3141.0,Historical
E85126,2025-07-01,3041.0,Historical
E85126,2025-08-01,2331.0,Historical
E85126,2025-09-01,3113.0,Historical
E85126,2025-10-01,3590.0,Historical
E85126,2025-11-01,2654.0,Historical
E85126,2025-12-01,2751.0,Historical
E85126,2026-01-01,2817.0,Historical
E85126,2026-02-01,2693.3744420001003,Forecast
E85126,2026-03-01,2752.9752391299085,Forecast
E85126,2026-04-01,2555.2407720156552,Forecast
E85126,2026-05-01,2927.251662304846,Forecast
E85126,2026-06-01,3060.6515554990965,Forecast
E85126,2026-07-01,3098.589179633822,Forecast
E85126,2026-08-01,2769.3543624377203,Forecast
E85126,2026-09-01,3144.997131443143,Forecast
E85126,2026-10-01,3226.4673084124743,Forecast
E85126,2026-11-01,2867.683321332316,Forecast
E85126,2026-12-01,2648.2122279256564,Forecast
E85126,2027-01-01,2827.688999116405,Forecast
E85127,2022-10-01,2939.0,Historical
E85127,2022-11-01,3267.0,Historical
E85127,2022-12-01,3261.0,Historical
E85127,2023-01-01,3546.0,Historical
E85127,2023-02-01,3151.0,Historical
E85127,2023-03-01,3615.0,Historical
E85127,2023-04-01,3022.0,Historical
E85127,2023-05-01,3365.0,Historical
E85127,2023-06-01,3712.0,Historical
E85127,2023-07-01,3219.0,Historical
E85127,2023-08-01,3309.0,Historical
E85127,2023-09-01,3857.0,Historical
E85127,2023-10-01,3981.0,Historical
E85127,2023-11-01,3403.0,Historical
E85127,2023-12-01,3038.0,Historical
E85127,2024-01-01,3989.0,Historical
E85127,2024-02-01,3733.0,Historical
E85127,2024-03-01,3584.0,Historical
E85127,2024-04-01,3372.0,Historical
E85127,2024-05-01,3307.0,Historical
E85127,2024-06-01,3393.0,Historical
E85127,2024-07-01,3981.0,Historical
E85127,2024-08-01,3335.0,Historical
E85127,2024-09-01,3360.0,Historical
E85127,2024-10-01,4309.0,Historical
E85127,2024-11-01,3378.0,Historical
E85127,2024-12-01,2937.0,Historical
E85127,2025-01-01,3052.0,Historical
E85127,2025-02-01,2922.0,Historical
E85127,2025-03-01,3196.0,Historical
E85127,2025-04-01,3009.0,Historical
E85127,2025-05-01,2557.0,Historical
E85127,2025-06-01,2909.0,Historical
E85127,2025-07-01,3192.0,Historical
E85127,2025-08-01,2696.0,Historical
E85127,2025-09-01,3488.0,Historical
E85127,2025-10-01,3628.0,Historical
E85127,2025-11-01,3007.0,Historical
E85127,2025-12-01,2969.0,Historical
E85127,2026-01-01,3453.0,Historical
E85127,2026-02-01,3139.851599508285,Forecast
E85127,2026-03-01,3315.7947394149205,Forecast
E85127,2026-04-01,3006.772039638176,Forecast
E85127,2026-05-01,2957.987011887067,Forecast
E85127,2026-06-01,3212.0176389340086,Forecast
E85127,2026-07-01,3330.3901499978733,Forecast
E85127,2026-08-01,2999.518429150754,Forecast
E85127,2026-09-01,3414.4495960386853,Forecast
E85127,2026-10-01,3701.921602922224,Forecast
E85127,2026-11-01,3215.160079331687,Forecast
E85127,2026-12-01,2997.7773864654564,Forecast
E85127,2027-01-01,3461.5430643304485,Forecast
E85128,2022-10-01,7090.0,Historical
E85128,2022-11-01,7344.0,Historical
E85128,2022-12-01,6852.0,Historical
E85128,2023-01-01,7897.0,Historical
E85128,2023-02-01,6840.0,Historical
E85128,2023-03-01,8927.0,Historical
E85128,2023-04-01,7686.0,Historical
E85128,2023-05-01,9008.0,Historical
E85128,2023-06-01,9635.0,Historical
E85128,2023-07-01,9095.0,Historical
E85128,2023-08-01,9493.0,Historical
E85128,2023-09-01,9422.0,Historical
E85128,2023-10-01,9938.0,Historical
E85128,2023-11-01,9774.0,Historical
E85128,2023-12-01,8032.0,Historical
E85128,2024-01-01,10292.0,Historical
E85128,2024-02-01,10216.0,Historical
E85128,2024-03-01,9958.0,Historical
E85128,2024-04-01,10192.0,Historical
E85128,2024-05-01,10265.0,Historical
E85128,2024-06-01,9145.0,Historical
E85128,2024-07-01,10873.0,Historical
E85128,2024-08-01,9305.0,Historical
E85128,2024-09-01,10401.0,Historical
E85128,2024-10-01,12282.0,Historical
E85128,2024-11-01,10693.0,Historical
E85128,2024-12-01,9165.0,Historical
E85128,2025-01-01,12168.0,Historical
E85128,2025-02-01,10767.0,Historical
E85128,2025-03-01,11004.0,Historical
E85128,2025-04-01,10299.0,Historical
E85128,2025-05-01,10589.0,Historical
E85128,2025-06-01,10668.0,Historical
E85128,2025-07-01,11394.0,Historical
E85128,2025-08-01,9689.0,Historical
E85128,2025-09-01,11353.0,Historical
E85128,2025-10-01,12341.0,Historical
E85128,2025-11-01,10777.0,Historical
E85128,2025-12-01,10275.0,Historical
E85128,2026-01-01,11547.0,Historical
E85128,2026-02-01,10945.507322167197,Forecast
E85128,2026-03-01,11457.649015506227,Forecast
E85128,2026-04-01,10803.208830350246,Forecast
E85128,2026-05-01,11276.878764089928,Forecast
E85128,2026-06-01,11029.375985150864,Forecast
E85128,2026-07-01,11705.469952884556,Forecast
E85128,2026-08-01,10567.794691531375,Forecast
E85128,2026-09-01,11499.851354862041,Forecast
E85128,2026-10-01,12507.085215840363,Forecast
E85128,2026-11-01,11419.283425429117,Forecast
E85128,2026-12-01,10093.614787666545,Forecast
E85128,2027-01-01,12224.335512042344,Forecast
E85129,2022-10-01,3012.0,Historical
E85129,2022-11-01,3026.0,Historical
E85129,2022-12-01,2648.0,Historical
E85129,2023-01-01,2622.0,Historical
E85129,2023-02-01,2693.0,Historical
E85129,2023-03-01,2829.0,Historical
E85129,2023-04-01,2310.0,Historical
E85129,2023-05-01,2785.0,Historical
E85129,2023-06-01,2880.0,Historical
E85129,2023-07-01,2590.0,Historical
E85129,2023-08-01,2535.0,Historical
E85129,2023-09-01,2376.0,Historical
E85129,2023-10-01,2965.0,Historical
E85129,2023-11-01,2725.0,Historical
E85129,2023-12-01,2240.0,Historical
E85129,2024-01-01,2701.0,Historical
E85129,2024-02-01,2375.0,Historical
E85129,2024-03-01,2220.0,Historical
E85129,2024-04-01,2713.0,Historical
E85129,2024-05-01,2601.0,Historical
E85129,2024-06-01,2488.0,Historical
E85129,2024-07-01,2764.0,Historical
E85129,2024-08-01,2312.0,Historical
E85129,2024-09-01,2536.0,Historical
E85129,2024-10-01,3192.0,Historical
E85129,2024-11-01,2857.0,Historical
E85129,2024-12-01,2553.0,Historical
E85129,2025-01-01,2839.0,Historical
